duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,label
1,tcp,http,SF,182,2293,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,29,8,0.0626655182003354,0.07633870541432836,0.04015200826802762,0.02138524754559992,0.9273980762988699,0.16052916759907954,0.06703648645372422,231,130,0.8653309004395384,0.018928782457938345,0.8665278258460991,0.05544964770449176,0.040996282464155376,0.04389784926959947,0.01115253910698244,0.011944752230563432,normal
157,tcp,telnet,S0,28585,95,0,0,0,6,3,0,4,0,0,3,0,0,2,0,0,0,262,498,0.6486719115865365,0.8038180943944253,0.9805823558738384,0.8162781393207476,0.12098036326458587,0.8141457819293834,0.06861924998258741,79,20,0.19260606838749658,0.5812319671432901,0.2740390665641556,0.017015090815792,0.6318211895479793,0.598167434023096,0.04253591091915949,0.04818724385293896,neptune
0,udp,finger,SF,1314,4855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,0.09439476095247226,0.062287465685693516,0.0067848782903995215,0.03740460613425076,0.9875064889625076,0.1508441665854487,0.07674557770890512,210,177,0.9265696210526758,0.029487670918046896,0.8816344731529262,0.03930177707980791,0.018583123280000086,0.011064693502843038,0.03665303367751587,0.025500504212214076,normal
429,tcp,private,REJ,8671,77,0,1,0,2,4,0,2,0,0,2,0,0,2,0,0,0,444,406,0.935213110963706,0.9512112210483596,0.6173439429864075,0.8135256350839403,0.2849715778155303,0.7598184796738441,0.0396214460148443,93,0,0.055799459095818904,0.8067458208088454,0.21764697576833833,0.07507188349101886,0.5412484805510558,0.6985474555458834,0.0010216402459285623,0.03806753321961328,portsweep
3,udp,http,SF,1827,4210,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,16,0.08356332590533246,0.02056670566635791,0.06900253122306106,0.01842699986668217,0.9371998120743628,0.16331940937823253,0.05426363551828089,116,234,0.7439722376404592,0.042669962662419875,0.9736940938885054,0.08273335246787206,0.03558423041380176,0.028353212269719527,0.04983843927122616,0.02866467825651829,normal
51,tcp,private,REJ,30390,4,0,1,0,3,3,0,4,0,0,3,0,0,0,0,0,0,376,376,0.7583159576847578,0.6267004189380869,0.9870581527749417,0.8251166298006173,0.1179437598877174,0.9974658482903849,0.015259479840633961,81,27,0.0068403453557128735,0.638444688442575,0.13802952208241265,0.06135033689360965,0.8272832682931937,0.9596943819742239,0.007855578521092227,0.03160173126001228,portsweep
422,tcp,eco_i,REJ,26551,295,0,1,0,3,3,0,4,0,0,3,0,0,0,0,0,0,481,326,0.664173554017974,0.7600270425077958,0.9892550103847987,0.9894327240456322,0.10935422326309022,0.833071029094886,0.03977047876401216,79,24,0.19686811951455288,0.6487776614621006,0.23893521170707804,0.039429772968419236,0.6364874943033393,0.6266700700472965,0.033365359927708164,0.02747771009456533,portsweep
262,tcp,telnet,REJ,43497,106,0,0,0,2,4,0,4,0,0,1,0,0,1,0,0,0,370,412,0.8536160992592988,0.7486651083943732,0.6175392817368759,0.9049549261320955,0.26795089780317244,0.6113208916745099,0.035721017413306654,136,2,0.15352348280938985,0.4995649106792784,0.18547678282332286,0.011369717283847848,0.7777446453160304,0.9965823918106264,0.01067209142895566,0.0417894227804361,neptune
3,tcp,finger,SF,993,1218,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,11,0.058135130755004316,0.02983739906651327,0.06017588970594852,0.08856387702007958,0.9230528175687707,0.11112437623838366,0.006353193456828232,139,126,0.905940747376713,0.04210269585916731,0.5892720993427444,0.045108161468090206,0.005397447713862958,0.02825771384836927,0.010704810290767752,0.030351491607730676,normal
1,tcp,http,SF,210,3537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,13,0.08698567147115759,0.08232921614417503,0.04758300593494579,0.06724368027566785,0.8389216801607507,0.07838510144922624,0.06519604429976628,206,152,0.9051126514313139,0.18287790050012034,0.6629783398975859,0.01027767608384015,0.04223417237210278,0.04321647899109671,0.04274431738876275,0.02690653145836431,normal
368,tcp,telnet,S0,31864,106,0,1,0,2,3,0,3,0,0,3,0,0,1,0,0,0,467,174,0.6692867590942332,0.720146810040801,0.9232210401243023,0.705919613087802,0.07081591326204754,0.6685132761701676,0.019061647215245083,73,17,0.16613357504329085,0.967070378435749,0.07177567165243272,0.05327290983823462,0.9172568588128458,0.657606074799137,0.02500648632174235,0.029671393158855797,neptune
287,tcp,private,REJ,17651,85,0,1,0,7,4,0,3,0,0,1,0,0,0,0,0,0,262,405,0.7573481106325228,0.8673687560719168,0.8981779253124784,0.9287722459958394,0.0038373383003149518,0.5958713367791354,0.037481039142505536,163,2,0.15708345035559595,0.693887700157807,0.13804291019301754,0.09919045848545631,0.7780985134882563,0.7059601227962733,0.007807904219561896,0.004866151987547901,guess_passwd
0,tcp,finger,SF,1207,4801,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,16,0.08252307170992254,0.013292605097699917,0.04646864176944813,0.046210532519868286,0.9949558856115305,0.18172387395092782,0.07216375598411319,168,230,0.9875221042533884,0.06455603649846915,0.8477067078041458,0.054140682379347466,0.04412124974837891,0.037821202061019125,0.033751980342212856,0.040706566118579646,normal
152,tcp,private,S0,22983,270,0,0,0,4,1,0,1,0,0,3,0,0,1,0,0,0,212,465,0.641858255912439,0.9918987839848027,0.6425425495628752,0.745422497050487,0.09245829941686107,0.8901417554084916,0.030489160075290057,247,17,0.1619710739735062,0.6866603696376201,0.1957096157388726,0.00972045644645837,0.7418651409039956,0.9414625389708708,0.027590152963877592,0.009463225644820945,portsweep
227,tcp,private,RSTO,12251,218,0,1,0,2,4,0,1,0,0,2,0,0,1,0,0,0,266,382,0.8237334442811919,0.8941958086130787,0.9961801847930645,0.6959632500536826,0.16915549980776928,0.9068952161616015,0.08761383738924414,206,20,0.19744150399273253,0.6631174903103909,0.20044899238272976,0.02519295933542445,0.968655624380479,0.6959076240471445,0.04000877676939178,0.0423301978783881,smurf
173,icmp,eco_i,S0,32179,190,0,1,0,7,2,0,4,0,0,3,0,0,1,0,0,0,236,334,0.9856701687475767,0.6358027450435569,0.7300544614746699,0.7320750641371503,0.13923989656807273,0.6268677950358492,0.03835676174936897,196,1,0.1785649739637399,0.5157392288073692,0.09594968117740277,0.005102917301173394,0.9144763054461489,0.6196039861952964,0.009536251694425719,0.004283408984457527,satan
33,tcp,telnet,S0,16521,234,0,0,0,3,4,0,2,0,0,2,0,0,2,0,0,0,283,248,0.9511340015614332,0.9554725476623818,0.787602777730684,0.8923730030930925,0.23553280253953052,0.5873178281580737,0.055817300531267725,179,11,0.09042669109705119,0.594195119964061,0.09138152208768564,0.016721744217375035,0.5544432723659058,0.7104122858103397,0.0027255129021773795,0.04624206941878232,smurf
4,udp,smtp,SF,1351,1064,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,0.01927428907907455,0.08010761326078425,0.0027283426263865155,0.03774694830931572,0.8325622102353116,0.17057817693492866,0.07923256488409115,192,252,0.8291865033744573,0.03399116549187236,0.7245473187092039,0.03772849831975811,0.002120413426084433,0.0055030737113041074,0.0345131867782502,0.034280801189160125,normal
3,tcp,finger,SF,1985,3097,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0.014317875048604779,0.0668699887074931,0.005454351562116467,0.04403551926373844,0.8126849198606676,0.1366559417089383,0.08142429309683495,218,54,0.9611846182955281,0.0491958324192104,0.5170912213833239,0.03711466375680317,0.04079033573385185,0.031143762453572085,0.02894666956550725,0.04829349387822455,normal
418,icmp,eco_i,S0,49833,210,0,1,0,7,3,0,4,0,0,3,0,0,0,0,0,0,451,495,0.7515194211942041,0.7856454817620165,0.9983068061415794,0.9094593663509094,0.08866271558385837,0.5401165378027192,0.0684991815146954,212,32,0.24890845489489538,0.6437314979211297,0.053000625376503276,0.046285753614023234,0.6955492416298129,0.9663008301699937,0.010012742214254928,0.0432331464662549,neptune
0,tcp,smtp,SF,1036,2969,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,8,0.053165642846888544,0.0772537912454397,0.03394619705706906,0.054699934140229556,0.9072677272774686,0.15533881467133695,0.09749672819047243,64,111,0.9546498819366838,0.17482314159756573,0.5175527121147951,0.049199238369044024,0.03607470370977389,0.008089180652182577,0.03470098589190382,0.03879381448545695,normal
4,tcp,smtp,SF,1796,1942,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,13,0.06703645038290117,0.03493964250823996,0.05840219508261873,0.09450793853714021,0.8599932864993669,0.06851094088328795,0.0736064104307449,128,180,0.9158943355043276,0.13110950202368393,0.7006197604167305,0.06090754394119122,0.007309518969149537,0.03191346728312981,0.038349806081004086,0.03294993498741271,normal
3,tcp,http,SF,1915,1891,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,0.08728055319953978,0.08888164830096626,0.056843741137571846,0.013562631136582848,0.8028217518569017,0.15014051018716823,0.008241479070634683,99,162,0.8200264496958686,0.06153371419022322,0.5161340662494277,0.021414708886996425,0.02156026258899123,0.03061191369637474,0.0446301690953889,0.04118114441166869,normal
47,icmp,private,REJ,34196,181,0,1,0,3,3,0,2,0,0,3,0,0,1,0,0,0,313,427,0.8139944560677126,0.6832708921480779,0.9243625268599442,0.7691709692016624,0.19846744089807178,0.9170831018610461,0.0707100415942009,76,39,0.0221862153421603,0.7276611046160002,0.11087466028085742,0.012732934217368952,0.994385442180986,0.6050444106381994,0.006009828936946265,0.04572102960834382,portsweep
2,icmp,http,SF,642,4237,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11,26,0.030266332238142957,0.04559848494940603,0.03841443865252431,0.008712931204717323,0.9186415145669402,0.18352272652646992,0.05167716594311052,145,119,0.8812910288282347,0.12510807036495727,0.8676113459970136,0.007462969968542111,0.009006899492702848,0.02369223201939142,0.029341153908069257,0.007773730527730294,normal
4,tcp,smtp,SF,1291,1037,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0.07215792442988508,0.0005419799818197957,0.03282408280993258,0.09018958105093605,0.9672809065874802,0.12204176133288169,0.08619565483354556,201,99,0.7902286444413025,0.13277333081457093,0.589967895788674,0.030593930617301857,0.03078664071119357,0.00925743869424745,0.04955152373228989,0.027091141100001544,normal
376,tcp,eco_i,S0,43444,132,0,0,0,2,3,0,1,0,0,2,0,0,1,0,0,0,334,407,0.7248516231571261,0.6822406937567865,0.9996765801578216,0.9355760271433375,0.2899231814969375,0.700648302423527,0.01788358074144636,123,35,0.1488950460657393,0.8879261640713565,0.29302217617706416,0.06267147193164228,0.7982772270707524,0.9796826192183492,0.009108632988421544,0.0422592782689133,smurf
65,icmp,telnet,REJ,15057,59,0,1,0,2,3,0,1,0,0,1,0,0,0,0,0,0,224,392,0.6917211805592133,0.8114461575700995,0.9216542665188974,0.6937203523080807,0.04967557504593193,0.8628207913215713,0.012738445573397362,73,15,0.2228866576725341,0.40121648768837354,0.08269429405236524,0.05693168991471703,0.6944872642423454,0.9213547923989092,0.0024283683813697225,0.03382592446397183,guess_passwd
299,tcp,telnet,RSTO,28531,134,0,0,0,2,4,0,2,0,0,1,0,0,2,0,0,0,241,319,0.7627891344447849,0.73758288605685,0.9917156522148433,0.654536288611639,0.15204425848941858,0.6502681286497924,0.03133059605119536,184,34,0.25039589996225226,0.6150669672388844,0.2543249159963057,0.0938329553500088,0.5068889570935635,0.7222224796306582,0.04332067232339204,0.03714428136517991,portsweep
393,tcp,private,S0,36408,71,0,0,0,6,3,0,4,0,0,1,0,0,2,0,0,0,298,326,0.7798868270687608,0.8606428903974763,0.7320294549370222,0.8748494923985797,0.13666213185260984,0.9147076503852893,0.019420823627229113,214,18,0.20354433716694478,0.9572050671498277,0.21248816631862225,0.0398625032464994,0.7775915054460834,0.6750332674757551,0.0002914572381452263,0.04572765205329478,portsweep
1,tcp,finger,SF,1787,1644,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,17,14,0.02233225881619405,0.0158413713447778,0.06247640101304504,0.034926941887077505,0.8977374302733939,0.1751690641318564,0.0555082988480368,141,95,0.7945681738730976,0.057148177675478,0.700938168032558,0.059013918091881126,0.019747924852349902,0.0382723491564888,0.015425719232739965,0.02484374132530643,normal
3,tcp,http,SF,292,772,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,0.04028393399933684,0.005316117173472768,0.057535362031516483,0.005095397805615343,0.9175806616036348,0.03860664228992246,0.007324316191651104,176,198,0.9652091653578,0.11624505716436505,0.8412169362706314,0.08974001821299724,0.031690701334649206,0.02114017404452591,0.01632706769192276,0.04033295654684485,normal
6,tcp,eco_i,REJ,5375,123,0,0,0,3,4,0,3,0,0,2,0,0,0,0,0,0,484,441,0.611946508957908,0.9119552241144638,0.6269181044309101,0.8560801451726905,0.24933854727043736,0.7931102421642573,0.08394571840140745,144,35,0.059180966885218796,0.42583576087023944,0.24787516877360782,0.0934092247185924,0.9919482394361241,0.6277119573981517,0.04616164902561146,0.013485976042996773,guess_passwd
0,tcp,smtp,SF,1236,4228,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,13,22,0.08149022590520025,0.0696040961424093,0.0157482868975684,0.04174158251985582,0.9960764203119548,0.13131013039922512,0.05610490294122168,92,108,0.9892917613581902,0.13108155991691303,0.9829780178766716,0.06290686901401758,0.03140413145883605,0.024134369516339783,0.0070328319010118275,0.0036848606015723873,normal
319,tcp,telnet,REJ,46814,49,0,1,0,7,1,0,3,0,0,3,0,0,2,0,0,0,212,262,0.7800641517475391,0.7874368546818368,0.7003864013065886,0.6538794965422612,0.03768195500315145,0.6270257680057676,0.04725463320167542,102,27,0.2096888816906541,0.817550455365969,0.293874263300277,0.049900086540853296,0.5332952701498115,0.5400990825975374,0.0399190842352384,0.04334026164755658,portsweep
2,udp,smtp,SF,1845,4954,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,16,0.045053980551165954,0.08207793770411666,0.010560479086790031,0.03843238393057086,0.8052254232344762,0.03684707570840615,0.09437847515963294,254,59,0.75182046139722,0.06391971160050695,0.8774647253948993,0.05563548559276319,0.01603383423259606,0.030591108971370115,0.021204932102206354,0.020216163440297627,normal
1,tcp,smtp,SF,1375,2498,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,23,0.08040337783841549,0.015642882803336523,0.09099771065171186,0.04437905734793331,0.9666725298672816,0.005943442671286658,0.0020184418607039458,101,110,0.7599955552571018,0.19819439720717977,0.5740540403128959,0.023214853203943644,0.0007576409908639115,0.04033531761499042,0.026939456527354633,0.03646017905878103,normal
2,tcp,smtp,SF,681,4173,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0.04151074266684948,0.027256859083478024,0.08495852569643018,0.059499437225992026,0.8444690362227532,0.08112129991630466,0.0834747923167292,170,163,0.9794349272135506,0.053795004505644985,0.850794975542788,0.0273062699688191,0.03508454749281736,0.020143535062245095,0.03209466912370222,0.04746193842005836,normal
1,tcp,http,SF,1704,3912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.06681664768591648,0.09966670381420173,0.058180485914044594,0.09761267791625894,0.8017209911134366,0.1214665911488688,0.004495347241135018,147,142,0.8654823147456823,0.010655446598162444,0.5013146300297588,0.026623636860229394,0.0437389493951992,0.025577111321759324,0.009458891548318322,0.04468103949221025,normal
0,tcp,smtp,SF,1185,1795,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24,20,0.032788092077978385,0.01564121521056554,0.08320684074480256,0.0870387605402543,0.9868222838085983,0.13012701441637087,0.025008135730720107,215,72,0.8683652105641572,0.19979379835153707,0.5537445921347641,0.034015320923575953,0.0416164366991639,0.019012945853141117,0.0002925369123382704,0.02923830352416132,normal
1,tcp,finger,SF,188,2995,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19,29,0.014139342807776602,0.06956176949541436,0.01731970866331951,0.08308808839003218,0.9006267785582481,0.19856355055071365,0.06203763493468176,185,211,0.8074078748537624,0.06864532057646998,0.6007224914261013,0.02526620649548932,0.010008642620453319,0.03867547841855181,0.011762997296347123,0.01377175212748167,normal
177,tcp,private,S0,42661,284,0,1,0,7,2,0,1,0,0,1,0,0,0,0,0,0,393,333,0.662874015332453,0.9237100464340435,0.657565211055282,0.7280256377719521,0.08996246807812622,0.6812708300189836,0.017889501892311144,116,22,0.200101830523975,0.697238439631404,0.25731389483630673,0.03562029811291706,0.8650035274016112,0.6135295356151643,2.762548218407379e-05,0.04746243270361772,guess_passwd
294,icmp,telnet,S0,16195,201,0,1,0,4,4,0,4,0,0,3,0,0,0,0,0,0,409,500,0.8446772354677173,0.7981237293444857,0.9735919598220285,0.892325892848016,0.039121726031907986,0.674061499128837,0.03628786224729728,83,31,0.2164859124468251,0.5145452538360231,0.1008648734718924,0.009706845759717586,0.9140349934277421,0.5521902671158563,0.0417692244555437,0.047250911499238185,guess_passwd
2,icmp,smtp,SF,1670,4809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,0.04294233830215282,0.059371870700653064,0.03372729722892658,0.008816810692415855,0.9935272146359202,0.18430551499716588,0.03118220308842075,59,138,0.9582758837362977,0.055673841802470106,0.8038466557431645,0.06061323963379256,0.009672031965748491,0.0033493125584263153,0.047398371218131896,0.049130443814135685,normal
469,tcp,telnet,S0,6171,238,0,0,0,5,4,0,1,0,0,1,0,0,2,0,0,0,265,180,0.8978378618253207,0.8399710235615251,0.9776461402133513,0.8306923297855487,0.11286636095342945,0.6001680953889292,0.016505840997939426,80,2,0.06973015786272031,0.7775933429861582,0.2419588972971999,0.0738648035442385,0.8730136003772611,0.8784579780726525,0.03532615712980852,0.0461353459278248,portsweep
37,tcp,telnet,REJ,6648,37,0,1,0,5,4,0,4,0,0,3,0,0,2,0,0,0,413,255,0.662498926708551,0.7089196247938678,0.7573127902096565,0.6486668444299609,0.05804468655799035,0.7412749285717197,0.003573295240225416,250,11,0.19661651973776872,0.6328572408767651,0.14592239460953718,0.025667773186535483,0.8929411313403619,0.6436556657775468,0.030188760156848057,0.02855639914080705,neptune
1,udp,smtp,SF,1773,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,0.04116443168877235,0.06501628918779663,0.012390034578331023,0.02538831613687479,0.9080161136576689,0.14361995705338568,0.08251534623405354,63,174,0.9039356939860553,0.011323776775052941,0.7950961278816125,0.07946019249856046,0.010972157434664577,0.005322471309737059,0.04142529149706697,0.01785495820667767,normal
2,tcp,http,SF,1804,2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0.018786072533752196,0.08920395160337484,0.057501504156850375,0.06588400694456474,0.9245701898861096,0.16504271272986085,0.01775465522783275,66,219,0.9756363928200398,0.1312274826882622,0.7069252537200107,0.07531683854134263,0.04464854495498261,0.04361405834977396,0.03077991842239059,0.008768103963807339,normal
3,udp,http,SF,1832,4249,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0.09997148510628928,0.05627030530435029,0.0201639925454161,0.015622436972411481,0.9318194010048748,0.0028928229203945667,0.0012925955228850206,150,237,0.7181222730386897,0.19417211237752632,0.8765535622970744,0.0825790239182022,0.007687173526520936,0.0440472951092897,0.006193308208250631,0.04718914839101716,normal
97,icmp,private,REJ,22358,191,0,0,0,6,1,0,2,0,0,2,0,0,0,0,0,0,389,363,0.9095126959368696,0.697066229327507,0.9667765202675558,0.8246651280106682,0.16793365575447708,0.5555114649524485,0.05701374491400635,245,27,0.2903286175995366,0.5561121861335349,0.2362374700913093,0.08601575580695753,0.8119302201849175,0.5655879440112861,0.01096978676845571,0.0021475588875983333,portsweep
461,icmp,private,S0,48048,197,0,0,0,3,1,0,2,0,0,1,0,0,0,0,0,0,364,315,0.9853752759632096,0.7416412572960459,0.8865195315878451,0.8453214935606872,0.2668566594640379,0.8631958863454368,0.04631123331442202,114,4,0.1858053695134015,0.5497411183649124,0.2809648096126828,0.09163268945162627,0.630726174430466,0.8814587759379753,0.039997091339127294,0.01312227049992154,satan
3,udp,smtp,SF,1983,4507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,16,0.07840609076407072,0.013181207041883547,0.004342006023435397,0.06848318727009735,0.951389769758413,0.11353294128279662,0.07861504387832446,214,72,0.940218567791621,0.14385737247429084,0.840647182395676,0.09937107843347392,0.04588019683938894,0.04619524618288554,0.0024864376698858883,0.043995617629698315,normal
1,tcp,http,SF,1536,627,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0.075172632477355,0.006095833389785599,0.04383365962375816,0.053253012918493325,0.9375630855592576,0.0017760386532897688,0.06039759467582875,196,252,0.842255601870088,0.03495474534500969,0.9642973150474207,0.012746045017281172,0.04540039021572659,0.024673976650957115,0.02344790701339581,0.0222936185720577,normal
1,udp,finger,SF,647,554,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,6,0.030205125941585188,0.06790100281695198,0.011812622661452355,0.040250712589441844,0.9088218229443373,0.11728039110758659,0.005733740342171556,62,137,0.7690782146843816,0.18664775117693116,0.8730708899545276,0.0013292677345635995,0.0376893204682736,0.043550330174851215,0.030614246847711177,0.04495464540769079,normal
19,tcp,eco_i,RSTO,42826,204,0,0,0,6,3,0,2,0,0,2,0,0,2,0,0,0,331,326,0.9252277837806812,0.8333956193129523,0.6142386488964255,0.9160084986039742,0.03424311229903798,0.8248380486435778,0.09825525014323322,79,9,0.18891142926422955,0.6079870105125693,0.13910302894724735,0.021188459356537848,0.8946086551570326,0.6303118482141477,0.031776065528902775,0.024448888004655434,portsweep
0,tcp,http,SF,1789,652,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12,21,0.07588642402592864,0.033282486231509915,0.06929752101992367,0.028505297296141752,0.8130195509521053,0.0274792898630553,0.009748634939465463,196,210,0.7711946808416138,0.1714926671361653,0.9356293138004934,0.009651447071202402,0.028710268604306123,0.020736138096879277,0.0001414968358293245,0.03377051213326281,normal
384,tcp,eco_i,S0,44542,58,0,1,0,6,1,0,3,0,0,1,0,0,2,0,0,0,278,207,0.9622799800557748,0.8643524921506927,0.9833379617962734,0.9074575291723397,0.16648162854603787,0.5398681966347347,0.04704645001246717,206,39,0.011459490682206164,0.9334260002791648,0.16345860586123392,0.02660190068338504,0.6573316401195265,0.8600409219030873,0.03993522171858215,0.041129584174284084,portsweep
338,icmp,telnet,REJ,42311,269,0,1,0,2,1,0,3,0,0,1,0,0,1,0,0,0,251,507,0.8690952969449917,0.6463694787896949,0.7363599139642123,0.6167656891046813,0.05491086924988898,0.6346429532641218,0.02804591499537469,122,27,0.298550035616231,0.4382220121570875,0.18216271649900936,0.06292819482634693,0.9474383265916211,0.7110654933962824,0.04958020094592956,0.02566412315384527,neptune
321,icmp,private,S0,31424,43,0,1,0,5,4,0,4,0,0,2,0,0,1,0,0,0,505,379,0.6475566361106445,0.7826491647003742,0.9925088169114697,0.7753751492730566,0.22731216144838395,0.7080933261091616,0.08003982533783872,156,13,0.041838774777729744,0.9029031093811741,0.07563706413405814,0.06375925778173994,0.9647415711929135,0.7087754638413224,0.03643033071709671,0.013015539938976556,satan
1,udp,http,SF,228,4948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,26,0.09626938521724977,0.04975596573165595,0.03113874366700449,0.0038416935769044593,0.9335594474689566,0.14126977814696887,0.08594973550806875,121,86,0.7937215514523652,0.15075699286643837,0.8282449191754344,0.056356943036124034,0.004330917727063066,0.0027588922283862008,0.021546638392169144,0.0073003487409754935,normal
2,tcp,smtp,SF,767,798,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,9,0.056983988823200854,0.02840661922031963,0.06761505256665161,0.010707057283161615,0.8153975545066018,0.1260509328318271,0.08687058042538201,103,151,0.8250187734349042,0.16002577452824063,0.6950661843322562,0.07459659347095227,0.006825212101209555,0.025862108508453704,0.047469519759605824,0.04071091655557913,normal
2,tcp,smtp,SF,460,4493,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,0.0716433175755905,0.04657513817150738,0.036750834505331474,0.010562122151087594,0.9929354995878121,0.08205579768283683,0.02788802244577302,173,217,0.7215475613715973,0.14830786095248213,0.6369959442865689,0.03856414117851357,0.0418804738231454,0.0236460568598639,0.0410745513301186,0.04933416181495655,normal
13,tcp,private,S0,34070,74,0,0,0,4,2,0,2,0,0,1,0,0,2,0,0,0,454,493,0.8366163537454847,0.6740518108148644,0.9552069737937525,0.8697599011975625,0.0013642348607198816,0.5353032794485779,0.0799915060187906,186,18,0.25718425573611264,0.9791269787544389,0.014486690226168563,0.07203128538169913,0.7590092030860374,0.9597578073681642,0.02706925505990564,0.0008476902486102667,smurf
94,tcp,telnet,REJ,25587,170,0,0,0,5,2,0,1,0,0,3,0,0,1,0,0,0,397,445,0.7394629040416526,0.7368535925089678,0.7135263811344787,0.9061959733813352,0.2388863622978466,0.6731678920455539,0.07129148600631223,144,28,0.047405618625817776,0.520872844765858,0.1277049700142724,0.02116828519576465,0.6629343313095855,0.7030818222570316,0.007085314922113179,0.04687240908115067,neptune
2,tcp,http,SF,466,4167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,8,0.07658406855966914,0.019189427212540744,0.04939211061575147,0.02585379667909018,0.8383543941331556,0.09334225118129542,0.07941545181142005,164,175,0.8822911607745972,0.18039299400969439,0.6868575058729054,0.03710479871776399,0.011636654770112538,0.01833839755037201,0.039980159182937305,0.03897762588841318,normal
91,icmp,telnet,S0,34766,117,0,1,0,4,4,0,3,0,0,1,0,0,1,0,0,0,481,350,0.6629642142056099,0.6975986367420632,0.9237239591413751,0.6496343988231231,0.2963968974770404,0.5205538305831631,0.04999857492141657,113,3,0.0010710362920774651,0.45920507669727545,0.29437058122555354,0.03420851879676563,0.6000020111456008,0.6789812238885448,0.009140539430053852,0.033927804263075775,portsweep
446,icmp,private,RSTO,40668,167,0,0,0,6,2,0,1,0,0,3,0,0,1,0,0,0,273,422,0.6005675117347381,0.7657844395886022,0.7584661668574647,0.6514705360831385,0.1893232260054242,0.6674350515803625,0.05874184757689008,241,13,0.12021230335771108,0.40692362481395267,0.16987670214383585,0.05833632955063035,0.6619023478689283,0.5073308881016945,0.027055022978662302,0.0273663046806807,portsweep
2,tcp,finger,SF,189,2862,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,19,0.03311782449621325,0.002754762129145616,0.06282310077771303,0.08554336896370038,0.9209649116152319,0.07871909109868583,0.08634911337624349,237,180,0.7426126644753931,0.006608460470137457,0.7076487303119476,0.006502900065367068,0.02843779096616847,0.020778513977966512,0.042356162954564604,0.0036010381768291967,normal
377,tcp,telnet,S0,28840,246,0,1,0,3,1,0,3,0,0,2,0,0,1,0,0,0,302,199,0.9836445709731871,0.8089570709053208,0.7602826551049374,0.9163324689293187,0.2653225582382259,0.5783420844643261,0.03818530146685556,86,16,0.06031400879170211,0.7807126234551139,0.005439821749514795,0.037350789738398595,0.588389745089078,0.8518780634156917,0.005557527198844548,0.02705638121038947,satan
